article_link,headline,posted_at,is_sarcastic
https://thehardtimes.net/blog/what-was-the-name-of-that-one-band-from-like-2008-that-the-main-dude-sang-super-high-and-wore-black-skinny-jeans-and-guyliner-and-his-hair-did-that-cover-one-eye-thing/,What Was the Name of That One Band From Like 2008 That the Main Dude Sang Super High and Wore Black Skinny Jeans and Guyliner and His Hair Did That Cover-One-Eye Thing?,"21 January, 2020",1
https://thehardtimes.net/music/recruitment-numbers-for-tiger-army-hit-20-year-low/,Recruitment Numbers for Tiger Army Hit 20-Year Low,"21 January, 2020",1
https://thehardtimes.net/music/divorce-papers-straight-up-quote-mountain-goats-lyrics-on-page-three/,Divorce Papers Straight Up Quote Mountain Goats Lyrics on Page Three,"20 January, 2020",1
https://thehardtimes.net/culture/punk-astronaut-costs-nasa-millions-after-cutting-sleeves-off-spacesuit/,Punk Astronaut Costs NASA Millions After Cutting Sleeves Off Spacesuit,"20 January, 2020",1
https://thehardtimes.net/culture/record-store-owner-nervous-customers-will-find-out-they-can-stream-all-these-albums-on-spotify/,Record Store Owner Nervous Customers Will Find Out They Can Stream All These Albums on Spotify,"19 January, 2020",1
https://thehardtimes.net/music/amps-outnumber-attendees-6-to-1-at-weeknight-doom-metal-show/,Amps Outnumber Attendees 6 to 1 at Weeknight Doom Metal Show,"19 January, 2020",1
https://thehardtimes.net/culture/59-year-old-man-is-413-in-punk-years/,59-Year-Old Man Is 413 in Punk Years,"18 January, 2020",1
https://thehardtimes.net/culture/311-cruise-spills-11-million-gallons-of-hash-oil-into-caribbean/,311 Cruise Spills 11 Million Gallons of Hash Oil Into Caribbean,"18 January, 2020",1
https://thehardtimes.net/culture/punk-dad-discovers-they-make-pedialyte-for-kids-now/,Punk Dad Discovers They Make Pedialyte for Kids Now,"17 January, 2020",1
https://thehardtimes.net/culture/punk-parents-to-squeeze-out-17-years-of-excuses-to-miss-show-from-single-baby/,Punk Parents to Squeeze Out 17 Years of Excuses to Miss Show from Single Baby,"17 January, 2020",1
https://thehardtimes.net/music/man-tuning-guitar-also-scoring-true-crime-podcast/,Man Tuning Guitar Also Scoring True Crime Podcast,"16 January, 2020",1
https://thehardtimes.net/music/town-still-ravaged-decades-after-dookie-airstrike-of-94/,Town Still Ravaged Decades After Dookie Airstrike of ’94,"16 January, 2020",1
https://thehardtimes.net/culture/report-punk-with-poster-in-frame-must-be-doing-pretty-well-for-himself/,Report: Punk with Poster in Frame Must Be Doing Pretty Well for Himself,"15 January, 2020",1
https://thehardtimes.net/blog/if-your-job-posting-asks-for-a-rockstar-candidate-dont-get-all-pissy-when-i-show-up-coked-out-of-my-mind-and-trash-the-place/,"If Your Job Posting Asks for a Rockstar Candidate, Don’t Get All Pissy When I Show up Coked out of My Mind and Trash the Place","15 January, 2020",1
https://thehardtimes.net/music/aging-punk-hires-grizzled-private-investigator-to-find-exact-time-headliner-goes-on/,Aging Punk Hires Grizzled Private Investigator to Find Exact Time Headliner Goes On,"15 January, 2020",1
https://thehardtimes.net/music/snack-pack-announces-reissue-of-hickey-voodoo-glow-skulls-split-7/,Snack Pack Announces Reissue of Hickey/Voodoo Glow Skulls Split 7”,"14 January, 2020",1
https://thehardtimes.net/music/iggy-pop-crosses-fingers-during-team-selection-in-shirts-vs-skins-pickup-game/,Iggy Pop Crosses Fingers During Team Selection in Shirts vs. Skins Pickup Game,"14 January, 2020",1
https://thehardtimes.net/music/study-confirms-riff-should-have-just-been-in-4-4/,Study Confirms Riff Should Have Just Been in 4/4,"13 January, 2020",1
https://thehardtimes.net/music/mitski-announces-plans-to-place-merch-table-in-your-therapists-office/,Mitski Announces Plans to Place Merch Table In Your Therapist’s Office,"13 January, 2020",1
https://thehardtimes.net/music/neil-pearts-drum-set-donated-to-supply-every-public-school-music-department-in-canada/,Neil Peart’s Drum Set Donated to Supply Every Public School Music Department in Canada,"12 January, 2020",1
https://thehardtimes.net/culture/band-surprises-one-lucky-fan-with-long-forgotten-patreon-reward/,Band Surprises One Lucky Fan with Long-Forgotten Patreon Reward,"12 January, 2020",1
https://thehardtimes.net/music/folk-punk-band-asks-neighbor-banging-broom-on-ceiling-to-join-group/,Folk-Punk Band Asks Neighbor Banging Broom on Ceiling to Join Group,"11 January, 2020",1
https://thehardtimes.net/blog/if-there-was-a-god-he-wouldnt-have-let-me-get-this-p-o-d-tattoo/,"If There Was a God, He Wouldn’t Have Let Me Get This P.O.D. Tattoo","11 January, 2020",1
https://thehardtimes.net/music/band-who-cites-kiss-as-influence-also-sucks/,Band Who Cites Kiss As Influence Also Sucks,"11 January, 2020",1
https://thehardtimes.net/culture/punk-going-on-vacation-asks-if-you-can-throw-out-his-mail-for-him/,Punk Going On Vacation Asks if You Can Throw Out His Mail for Him,"10 January, 2020",1
https://thehardtimes.net/music/punk-hardcore/survivor-producers-following-crust-punk-on-island-unaware-he-is-not-contestant/,Survivor Producers Following Crust Punk On Island Unaware He Is Not Contestant,"10 January, 2020",1
https://thehardtimes.net/culture/punk-guru-says-treat-your-body-like-fucked-up-temple-bathroom/,Punk Guru Says Treat Your Body Like Fucked Up Temple Bathroom,"9 January, 2020",1
https://thehardtimes.net/blog/5-punk-fashion-trends-that-are-officially-canceled-after-my-mom-complimented-them/,5 Punk Fashion Trends That Are Officially Canceled After My Mom Complimented Them,"9 January, 2020",1
https://thehardtimes.net/music/aging-scenester-distraught-emo-kids-no-longer-learning-about-cursive/,Aging Scenester Distraught Emo Kids No Longer Learning About Cursive,"9 January, 2020",1
https://thehardtimes.net/culture/friend-back-with-band-you-spent-months-shit-talking-about-after-breakup/,Friend Back with Band You Spent Months Shit Talking About After Breakup,"8 January, 2020",1
https://thehardtimes.net/music/anti-flag-already-releases-album-about-war-that-started-two-hours-ago/,Anti-Flag Already Releases Album About War That Started Two Hours Ago,"7 January, 2020",1
https://thehardtimes.net/music/friend-will-be-live-on-college-radio-station-from-1-a-m-to-4-a-m-if-you-want-to-tune-in/,Friend Will Be Live on College Radio Station From 1 A.M. to 4 A.M. If You Want to Tune In,"7 January, 2020",1
https://thehardtimes.net/culture/aspiring-symphony-musician-seeks-20-violinists-10-violists-10-cellists-10-bassists-two-flautists-two-clarinetists-two-bassoonists-two-oboists-three-trumpet-players-three-trombonists-one-tubi/,"Aspiring Symphony Musician Seeks 20 Violinists, 10 Violists, 10 Cellists, 10 Bassists, Two Flautists, Two Clarinetists, Two Bassoonists, Two Oboists, Three Trumpet Players, Three Trombonists, One Tubist, Three Percussionists, One Timpanist, and No Drama","6 January, 2020",1
https://thehardtimes.net/music/bmx-rider-puts-on-best-hatebreed-shirt-to-officiate-wedding/,BMX Rider Puts on Best Hatebreed Shirt to Officiate Wedding,"6 January, 2020",1
https://thehardtimes.net/music/favorite-band-playing-favorite-song-still-loses-womans-applause-to-holding-a-warm-pbr/,Favorite Band Playing Favorite Song Still Loses Woman’s Applause to Holding a Warm PBR,"5 January, 2020",1
https://thehardtimes.net/culture/two-fully-grown-male-punks-ram-spiked-heads-in-pit-to-impress-potential-mate/,Two Fully Grown Male Punks Ram Spiked Heads in Pit to Impress Potential Mate,"5 January, 2020",1
https://thehardtimes.net/culture/bassist-on-life-support-not-even-plugged-in/,Bassist on Life Support Not Even Plugged In,"4 January, 2020",1
https://thehardtimes.net/music/show-promoter-grossly-overestimates-audiences-ability-to-pay-what-you-can/,Show Promoter Grossly Overestimates Audience’s Ability To “Pay What You Can”,"4 January, 2020",1
https://thehardtimes.net/music/scene-veterans-tits-diagnosed-with-cte-after-17000th-elbow-shot/,"Scene Veteran’s Tits Diagnosed with CTE After 17,000th Elbow Shot","3 January, 2020",1
https://thehardtimes.net/music/man-in-audience-upset-to-learn-mighty-mighty-bosstones-have-written-new-songs-since-1997/,Man in Audience Upset to Learn Mighty Mighty Bosstones Have Written New Songs Since 1997,"2 January, 2020",1
https://thehardtimes.net/culture/barista-wishes-more-people-would-care-he-is-gotye/,Barista Wishes More People Would Care He Is Gotye,"1 January, 2020",1
https://thehardtimes.net/music/amateur-gg-allin-impersonator-cant-go-with-everyone-watching-him/,Amateur GG Allin Impersonator Can’t Go With Everyone Watching Him,"29 December, 2019",1
https://thehardtimes.net/culture/punk-on-pawn-stars-offered-300-to-leave-store-without-causing-a-scene/,Punk on Pawn Stars Offered $300 to Leave Store Without Causing a Scene,"28 December, 2019",1
https://thehardtimes.net/blog/cotton-eye-joe-by-rednex-is-worlds-sexiest-song-because-you-assholes-didnt-take-our-poll-seriously/,"“Cotton Eye Joe” by Rednex Is World’s Sexiest Song, Because You Assholes Didn’t Take Our Poll Seriously","28 December, 2019",1
https://thehardtimes.net/music/smashed-guitar-had-one-day-until-retirement/,Smashed Guitar Had One Day Until Retirement,"28 December, 2019",1
https://thehardtimes.net/culture/scientists-discover-theoretical-fourth-thing-to-do-with-hands-during-show/,Scientists Discover Theoretical Fourth Thing To Do With Hands During Show,"27 December, 2019",1
https://thehardtimes.net/music/dead-friend-invited-to-show-on-facebook-just-in-case/,Dead Friend Invited to Show on Facebook Just in Case,"27 December, 2019",1
https://thehardtimes.net/culture/aging-punks-outside-venue-share-their-best-new-ailments-of-2019/,Aging Punks Outside Venue Share Their Best New Ailments of 2019,"26 December, 2019",1
https://thehardtimes.net/music/everclear-frontman-honestly-not-surprised-dad-a-no-show-at-christmas-again/,Everclear Frontman “Honestly Not Surprised” Dad a No-Show at Christmas Again,"25 December, 2019",1
https://thehardtimes.net/culture/santa-sneaks-bandcamp-link-to-his-lo-fi-indie-ep-into-childs-stocking/,Santa Sneaks Bandcamp Link to His Lo-fi Indie EP Into Child’s Stocking,"25 December, 2019",1
https://thehardtimes.net/music/local-band-banned-locally/,Local Band Banned Locally,"22 December, 2019",1
https://thehardtimes.net/culture/christian-rock-groupie-waiting-until-marriage-to-go-backstage/,Christian Rock Groupie Waiting Until Marriage to Go Backstage,"21 December, 2019",1
https://thehardtimes.net/culture/lying-frontman-can-clearly-hear-motherfuckers-in-back/,Lying Frontman Can Clearly Hear Motherfuckers in Back,"21 December, 2019",1
https://thehardtimes.net/culture/punk-on-chopped-knows-exactly-what-entree-to-make-with-mars-bar-leftover-mac-n-cheese-warm-pbr/,"Punk on “Chopped” Knows Exactly What Entree to Make With Mars Bar, Leftover Mac n’ Cheese, Warm PBR","20 December, 2019",1
https://thehardtimes.net/culture/local-school-board-unsure-why-billy-corgan-speaking-at-meeting/,Local School Board Unsure Why Billy Corgan Speaking at Meeting,"20 December, 2019",1
https://thehardtimes.net/culture/punk-carolers-regretting-decision-to-sing-last-caress/,Punk Carolers Regretting Decision to Sing “Last Caress”,"19 December, 2019",1
https://thehardtimes.net/culture/sleepy-punk-puts-tiny-nightcaps-on-each-individual-mohawk-spike/,Sleepy Punk Puts Tiny Nightcaps On Each Individual Mohawk Spike,"18 December, 2019",1
https://thehardtimes.net/culture/papa-roach-fan-still-alive-weeks-after-head-severed/,Papa Roach Fan Still Alive Weeks After Head Severed,"18 December, 2019",1
https://thehardtimes.net/culture/registered-sex-offender-excited-legally-required-to-announce-new-tour-dates/,"Registered Sex Offender Excited, Legally Required to Announce New Tour Dates","17 December, 2019",1
https://thehardtimes.net/culture/exhibitionist-punk-removes-tape-from-webcam/,Exhibitionist Punk Removes Tape from Webcam,"17 December, 2019",1
https://thehardtimes.net/culture/hardcore-frontman-wants-to-open-up-this-relationship/,Hardcore Frontman Wants to Open Up This Relationship,"16 December, 2019",1
https://thehardtimes.net/music/hungover-man-guesses-he-owns-local-bands-cd-now/,Hungover Man Guesses He Owns Local Band’s CD Now,"16 December, 2019",1
https://thehardtimes.net/culture/everyone-at-punk-show-worried-everyone-else-will-find-out-about-their-rich-parents/,Everyone at Punk Show Worried Everyone Else Will Find Out About Their Rich Parents,"16 December, 2019",1
https://thehardtimes.net/culture/punk-on-deathbed-about-to-utter-final-words-just-waiting-for-a-few-more-loved-ones-to-show-up/,Punk on Deathbed About to Utter Final Words Just Waiting for a Few More Loved Ones to Show Up,"15 December, 2019",1
https://thehardtimes.net/blog/we-talked-to-generation-x-to-figure-out-why-they-ruined-the-economy/,We Talked to Generation X to Figure Out Why They Ruined the Economy,"15 December, 2019",1
https://thehardtimes.net/culture/waffle-house-closest-thing-small-town-has-to-punk-venue/,Waffle House Closest Thing Small Town Has to Punk Venue,"15 December, 2019",1
https://thehardtimes.net/music/punk-hardcore/insecure-straight-edge-guy-leaves-bartender-5-tip-on-glass-of-tap-water/,Insecure Straight Edge Guy Leaves Bartender $5 Tip on Glass of Tap Water,"14 December, 2019",1
https://thehardtimes.net/music/emo-album-that-got-man-through-depressive-period-actually-made-it-much-worse/,Emo Album That Got Man Through Depressive Period Actually Made It Much Worse,"14 December, 2019",1
https://thehardtimes.net/music/local-crust-punk-scene-veteran-just-a-pigeon/,Local Crust Punk Scene Veteran Just a Pigeon,"13 December, 2019",1
https://thehardtimes.net/culture/punk-sommelier-recommends-pre-2015-franzia/,Punk Sommelier Recommends Pre-2015 Franzia,"12 December, 2019",1
https://thehardtimes.net/culture/band-giving-free-eps-to-first-50-fans-at-show-not-sure-what-to-do-with-box-of-47-eps/,Band Giving Free EPs to First 50 Fans at Show Not Sure What to do with Box of 47 EPs,"12 December, 2019",1
https://thehardtimes.net/culture/dropkick-murphys-cruise-just-stays-docked-in-boston-harbor-whole-time/,Dropkick Murphys Cruise Just Stays Docked in Boston Harbor Whole Time,"11 December, 2019",1
https://thehardtimes.net/blog/we-interviewed-rilo-kiley-but-she-just-kept-saying-stop-calling-me-that-my-names-jenny-lewis/,We Interviewed Rilo Kiley but She Just Kept Saying “Stop Calling Me That. My Name’s Jenny Lewis”,"11 December, 2019",1
https://thehardtimes.net/culture/punk-venue-offers-senior-discount-to-anyone-over-25/,Punk Venue Offers Senior Discount to Anyone over 25,"11 December, 2019",1
https://thehardtimes.net/music/handsome-musician-who-is-also-really-funny-can-go-right-ahead-and-fuck-himself/,Handsome Musician Who Is Also Really Funny Can Go Right Ahead and Fuck Himself,"10 December, 2019",1
https://thehardtimes.net/music/the-menzingers-offer-stamped-factory-time-cards-to-appease-springsteen-effigy/,The Menzingers Offer Stamped Factory Time Cards to Appease Springsteen Effigy,"9 December, 2019",1
https://thehardtimes.net/music/punk-hardcore/punk-father-and-son-duo-restore-mint-2017-ford-econoline-to-barely-functioning-condition/,Punk Father and Son Duo Restore Mint 2017 Ford Econoline to Barely Functioning Condition,"8 December, 2019",1
https://thehardtimes.net/blog/terrifying-meet-the-man-still-idolizing-bam-margera/,Terrifying: Meet the Man Still Idolizing Bam Margera,"8 December, 2019",1
https://thehardtimes.net/culture/punk-who-signed-up-to-run-marathon-shits-self-at-starting-line/,Punk Who Signed Up to Run Marathon Shits Self at Starting Line,"8 December, 2019",1
https://thehardtimes.net/music/metal-fan-starting-to-suspect-fucked-with-a-knife-lyrics-might-be-kind-of-not-cool-towards-women/,Metal Fan Starting to Suspect “Fucked With a Knife” Lyrics Might be Kind of Not Cool Towards Women,"7 December, 2019",1
