date,province,max_temp,min_temp,wx,precip
20/05/2021,Lâm Đồng,32,26,Partly Cloudy,17.09
21/05/2021,Lâm Đồng,31,26,Partly Cloudy,17.09
22/05/2021,Lâm Đồng,32,26,Partly Cloudy,17.09
23/05/2021,Lâm Đồng,35,24,Partly Cloudy,17.09
24/05/2021,Lâm Đồng,31,25,Partly Cloudy,17.37
25/05/2021,Lâm Đồng,32,24,Partly Cloudy,17.52
26/05/2021,Lâm Đồng,29,25,Partly Cloudy,17.75
27/05/2021,Lâm Đồng,31,25,Partly Cloudy,17.75
28/05/2021,Lâm Đồng,31,25,Partly Cloudy,17.75
29/05/2021,Lâm Đồng,31,26,Partly Cloudy,17.75
30/05/2021,Lâm Đồng,33,26,Partly Cloudy,17.75
31/05/2021,Lâm Đồng,35,27,Partly Cloudy,17.75
01/04/2021,Lâm Đồng,30,25,Mostly Cloudy,0.33
02/04/2021,Lâm Đồng,31,26,Mostly Cloudy,0.38
03/04/2021,Lâm Đồng,32,26,Mostly Cloudy,0.55
04/04/2021,Lâm Đồng,31,26,Mostly Cloudy,0.55
05/04/2021,Lâm Đồng,32,25,Mostly Cloudy,0.55
06/04/2021,Lâm Đồng,32,25,Mostly Cloudy,0.55
07/04/2021,Lâm Đồng,32,25,Mostly Cloudy,0.55
08/04/2021,Lâm Đồng,31,25,Mostly Cloudy,0.55
09/04/2021,Lâm Đồng,32,25,Mostly Cloudy,0.55
10/04/2021,Lâm Đồng,31,25,Mostly Cloudy,0.55
11/04/2021,Lâm Đồng,31,25,Mostly Cloudy,0.55
12/04/2021,Lâm Đồng,31,26,Mostly Cloudy,0.55
13/04/2021,Lâm Đồng,31,26,Mostly Cloudy,1.27
14/04/2021,Lâm Đồng,31,26,Mostly Cloudy,1.49
15/04/2021,Lâm Đồng,31,25,Mostly Cloudy,1.85
16/04/2021,Lâm Đồng,31,25,Mostly Cloudy,3.37
17/04/2021,Lâm Đồng,31,25,Mostly Cloudy,3.86
18/04/2021,Lâm Đồng,32,25,Mostly Cloudy,3.86
19/04/2021,Lâm Đồng,31,25,Mostly Cloudy,3.86
20/04/2021,Lâm Đồng,32,25,Mostly Cloudy,3.86
21/04/2021,Lâm Đồng,31,26,Mostly Cloudy,3.88
22/04/2021,Lâm Đồng,31,25,Mostly Cloudy,3.91
23/04/2021,Lâm Đồng,34,25,Mostly Cloudy,3.93
24/04/2021,Lâm Đồng,31,25,Mostly Cloudy,3.93
25/04/2021,Lâm Đồng,33,26,Mostly Cloudy,3.93
26/04/2021,Lâm Đồng,33,26,Mostly Cloudy,4.39
27/04/2021,Lâm Đồng,31,25,Mostly Cloudy,5.08
28/04/2021,Lâm Đồng,31,26,Mostly Cloudy,5.08
29/04/2021,Lâm Đồng,31,25,Mostly Cloudy,5.08
30/04/2021,Lâm Đồng,31,25,Mostly Cloudy,5.08
01/03/2021,Lâm Đồng,30,24,Mostly Cloudy,0.0
02/03/2021,Lâm Đồng,30,24,Mostly Cloudy,0.0
03/03/2021,Lâm Đồng,32,23,Mostly Cloudy,0.0
04/03/2021,Lâm Đồng,31,23,Mostly Cloudy,0.0
05/03/2021,Lâm Đồng,31,22,Mostly Cloudy,0.0
06/03/2021,Lâm Đồng,31,22,Mostly Cloudy,0.0
07/03/2021,Lâm Đồng,30,22,Mostly Cloudy,0.0
08/03/2021,Lâm Đồng,31,23,Mostly Cloudy,0.0
09/03/2021,Lâm Đồng,31,23,Mostly Cloudy,0.0
10/03/2021,Lâm Đồng,31,23,Mostly Cloudy,0.0
11/03/2021,Lâm Đồng,31,23,Mostly Cloudy,0.0
12/03/2021,Lâm Đồng,32,23,Mostly Cloudy,0.0
13/03/2021,Lâm Đồng,31,22,Mostly Cloudy,0.0
14/03/2021,Lâm Đồng,31,22,Mostly Cloudy,0.0
15/03/2021,Lâm Đồng,30,23,Mostly Cloudy,0.0
16/03/2021,Lâm Đồng,30,23,Mostly Cloudy,0.0
17/03/2021,Lâm Đồng,30,22,Mostly Cloudy,0.0
18/03/2021,Lâm Đồng,31,23,Mostly Cloudy,0.0
19/03/2021,Lâm Đồng,31,23,Mostly Cloudy,0.0
20/03/2021,Lâm Đồng,32,25,Mostly Cloudy,0.07
21/03/2021,Lâm Đồng,30,25,Mostly Cloudy,0.07
22/03/2021,Lâm Đồng,33,24,Mostly Cloudy,0.07
23/03/2021,Lâm Đồng,32,26,Mostly Cloudy,0.07
24/03/2021,Lâm Đồng,32,26,Mostly Cloudy,0.07
25/03/2021,Lâm Đồng,32,25,Mostly Cloudy,0.07
26/03/2021,Lâm Đồng,31,25,Mostly Cloudy,0.07
27/03/2021,Lâm Đồng,31,25,Mostly Cloudy,0.07
28/03/2021,Lâm Đồng,31,24,Mostly Cloudy,0.07
29/03/2021,Lâm Đồng,31,24,Mostly Cloudy,0.1
30/03/2021,Lâm Đồng,30,25,Mostly Cloudy,0.2
31/03/2021,Lâm Đồng,31,25,Mostly Cloudy,0.2
01/02/2021,Lâm Đồng,30,22,Mostly Cloudy,0.0
02/02/2021,Lâm Đồng,29,22,Mostly Cloudy,0.0
03/02/2021,Lâm Đồng,30,21,Mostly Cloudy,0.0
04/02/2021,Lâm Đồng,30,21,Mostly Cloudy,0.0
05/02/2021,Lâm Đồng,30,22,Mostly Cloudy,0.0
06/02/2021,Lâm Đồng,31,22,Mostly Cloudy,0.0
07/02/2021,Lâm Đồng,30,23,Mostly Cloudy,0.0
08/02/2021,Lâm Đồng,30,23,Mostly Cloudy,0.0
09/02/2021,Lâm Đồng,30,23,Mostly Cloudy,0.0
10/02/2021,Lâm Đồng,29,23,Mostly Cloudy,0.0
11/02/2021,Lâm Đồng,27,22,Mostly Cloudy,0.0
12/02/2021,Lâm Đồng,27,22,Mostly Cloudy,0.0
13/02/2021,Lâm Đồng,27,21,Mostly Cloudy,0.0
14/02/2021,Lâm Đồng,27,21,Mostly Cloudy,0.0
15/02/2021,Lâm Đồng,27,20,Mostly Cloudy,0.0
16/02/2021,Lâm Đồng,27,20,Mostly Cloudy,0.0
17/02/2021,Lâm Đồng,29,20,Mostly Cloudy,0.0
18/02/2021,Lâm Đồng,30,20,Mostly Cloudy,0.0
19/02/2021,Lâm Đồng,30,21,Mostly Cloudy,0.0
20/02/2021,Lâm Đồng,30,20,Mostly Cloudy,0.0
21/02/2021,Lâm Đồng,28,20,Mostly Cloudy,0.0
22/02/2021,Lâm Đồng,27,20,Mostly Cloudy,0.0
23/02/2021,Lâm Đồng,28,20,Mostly Cloudy,0.0
24/02/2021,Lâm Đồng,28,21,Mostly Cloudy,0.0
25/02/2021,Lâm Đồng,29,21,Mostly Cloudy,0.02
26/02/2021,Lâm Đồng,28,22,Mostly Cloudy,0.1
27/02/2021,Lâm Đồng,28,22,Mostly Cloudy,0.1
28/02/2021,Lâm Đồng,30,23,Mostly Cloudy,0.1
01/01/2021,Lâm Đồng,28,22,Cloudy,0.0
02/01/2021,Lâm Đồng,29,23,Cloudy,0.0
03/01/2021,Lâm Đồng,30,23,Cloudy,0.0
04/01/2021,Lâm Đồng,30,23,Cloudy,0.0
05/01/2021,Lâm Đồng,30,24,Cloudy,0.0
06/01/2021,Lâm Đồng,30,23,Cloudy,0.0
07/01/2021,Lâm Đồng,30,22,Cloudy,0.0
08/01/2021,Lâm Đồng,30,22,Cloudy,0.0
09/01/2021,Lâm Đồng,30,23,Cloudy,0.0
10/01/2021,Lâm Đồng,30,21,Cloudy,0.0
11/01/2021,Lâm Đồng,30,21,Cloudy,0.0
12/01/2021,Lâm Đồng,28,21,Cloudy,0.0
13/01/2021,Lâm Đồng,27,19,Cloudy,0.0
14/01/2021,Lâm Đồng,27,20,Cloudy,0.0
15/01/2021,Lâm Đồng,27,20,Cloudy,0.0
16/01/2021,Lâm Đồng,28,20,Cloudy,0.0
17/01/2021,Lâm Đồng,28,21,Cloudy,0.0
18/01/2021,Lâm Đồng,29,20,Cloudy,0.0
19/01/2021,Lâm Đồng,28,20,Cloudy,0.0
20/01/2021,Lâm Đồng,28,21,Cloudy,0.0
21/01/2021,Lâm Đồng,28,23,Cloudy,0.0
22/01/2021,Lâm Đồng,28,23,Cloudy,0.02
23/01/2021,Lâm Đồng,28,23,Cloudy,0.02
24/01/2021,Lâm Đồng,28,22,Cloudy,0.02
25/01/2021,Lâm Đồng,28,22,Cloudy,0.02
26/01/2021,Lâm Đồng,30,22,Cloudy,0.02
27/01/2021,Lâm Đồng,30,22,Cloudy,0.02
28/01/2021,Lâm Đồng,30,22,Cloudy,0.02
29/01/2021,Lâm Đồng,30,21,Cloudy,0.02
30/01/2021,Lâm Đồng,30,20,Cloudy,0.02
31/01/2021,Lâm Đồng,30,22,Cloudy,0.02
01/12/2020,Lâm Đồng,29,24,Cloudy,0.0
02/12/2020,Lâm Đồng,31,25,Cloudy,0.0
03/12/2020,Lâm Đồng,31,22,Cloudy,0.0
04/12/2020,Lâm Đồng,30,21,Cloudy,0.0
05/12/2020,Lâm Đồng,30,22,Cloudy,0.0
06/12/2020,Lâm Đồng,30,23,Cloudy,0.0
07/12/2020,Lâm Đồng,30,24,Cloudy,0.02
08/12/2020,Lâm Đồng,29,24,Cloudy,0.02
09/12/2020,Lâm Đồng,28,23,Cloudy,0.12
10/12/2020,Lâm Đồng,29,24,Cloudy,0.12
11/12/2020,Lâm Đồng,29,25,Cloudy,0.12
12/12/2020,Lâm Đồng,31,25,Cloudy,0.12
13/12/2020,Lâm Đồng,30,24,Cloudy,0.12
14/12/2020,Lâm Đồng,30,24,Cloudy,0.12
15/12/2020,Lâm Đồng,31,25,Cloudy,0.12
16/12/2020,Lâm Đồng,30,24,Cloudy,0.12
17/12/2020,Lâm Đồng,31,23,Cloudy,0.12
18/12/2020,Lâm Đồng,31,24,Cloudy,0.12
19/12/2020,Lâm Đồng,30,25,Cloudy,0.12
20/12/2020,Lâm Đồng,28,23,Cloudy,0.12
21/12/2020,Lâm Đồng,30,22,Cloudy,0.12
22/12/2020,Lâm Đồng,27,22,Cloudy,0.17
23/12/2020,Lâm Đồng,31,23,Cloudy,0.2
24/12/2020,Lâm Đồng,29,25,Cloudy,0.2
25/12/2020,Lâm Đồng,29,23,Cloudy,0.25
26/12/2020,Lâm Đồng,30,24,Cloudy,0.25
27/12/2020,Lâm Đồng,30,23,Cloudy,0.25
28/12/2020,Lâm Đồng,29,23,Cloudy,0.25
29/12/2020,Lâm Đồng,29,23,Cloudy,0.25
30/12/2020,Lâm Đồng,28,23,Cloudy,0.25
31/12/2020,Lâm Đồng,28,22,Cloudy,0.25
01/11/2020,Lâm Đồng,31,24,Partly Cloudy,0.0
02/11/2020,Lâm Đồng,31,24,Partly Cloudy,0.0
03/11/2020,Lâm Đồng,30,24,Partly Cloudy,0.0
04/11/2020,Lâm Đồng,31,25,Partly Cloudy,0.0
05/11/2020,Lâm Đồng,31,24,Partly Cloudy,0.0
06/11/2020,Lâm Đồng,29,25,Partly Cloudy,0.73
07/11/2020,Lâm Đồng,30,25,Partly Cloudy,0.73
08/11/2020,Lâm Đồng,31,25,Partly Cloudy,0.73
09/11/2020,Lâm Đồng,30,23,Partly Cloudy,1.49
10/11/2020,Lâm Đồng,28,23,Partly Cloudy,1.52
11/11/2020,Lâm Đồng,28,23,Partly Cloudy,1.52
12/11/2020,Lâm Đồng,30,23,Partly Cloudy,1.52
13/11/2020,Lâm Đồng,30,24,Partly Cloudy,1.52
14/11/2020,Lâm Đồng,31,23,Partly Cloudy,1.52
15/11/2020,Lâm Đồng,31,25,Partly Cloudy,1.6
16/11/2020,Lâm Đồng,32,25,Partly Cloudy,1.6
17/11/2020,Lâm Đồng,31,24,Partly Cloudy,1.6
18/11/2020,Lâm Đồng,31,24,Partly Cloudy,1.6
19/11/2020,Lâm Đồng,31,25,Partly Cloudy,1.6
20/11/2020,Lâm Đồng,31,25,Partly Cloudy,1.6
21/11/2020,Lâm Đồng,31,25,Partly Cloudy,1.6
22/11/2020,Lâm Đồng,32,24,Partly Cloudy,1.6
23/11/2020,Lâm Đồng,31,24,Partly Cloudy,1.6
24/11/2020,Lâm Đồng,31,23,Partly Cloudy,1.6
25/11/2020,Lâm Đồng,32,25,Partly Cloudy,1.6
26/11/2020,Lâm Đồng,32,25,Partly Cloudy,1.6
27/11/2020,Lâm Đồng,31,24,Partly Cloudy,1.6
28/11/2020,Lâm Đồng,31,24,Partly Cloudy,1.6
29/11/2020,Lâm Đồng,27,24,Partly Cloudy,2.46
30/11/2020,Lâm Đồng,28,23,Partly Cloudy,2.66
01/10/2020,Lâm Đồng,31,25,Mostly Cloudy,0.02
02/10/2020,Lâm Đồng,30,25,Mostly Cloudy,0.15
03/10/2020,Lâm Đồng,30,25,Mostly Cloudy,0.15
04/10/2020,Lâm Đồng,32,25,Mostly Cloudy,0.35
05/10/2020,Lâm Đồng,31,25,Mostly Cloudy,0.99
06/10/2020,Lâm Đồng,30,25,Mostly Cloudy,3.86
07/10/2020,Lâm Đồng,31,25,Mostly Cloudy,9.95
08/10/2020,Lâm Đồng,29,25,Mostly Cloudy,10.46
09/10/2020,Lâm Đồng,28,25,Mostly Cloudy,12.44
10/10/2020,Lâm Đồng,31,24,Mostly Cloudy,13.25
11/10/2020,Lâm Đồng,30,25,Mostly Cloudy,13.74
12/10/2020,Lâm Đồng,31,25,Mostly Cloudy,13.97
13/10/2020,Lâm Đồng,31,25,Mostly Cloudy,15.03
14/10/2020,Lâm Đồng,28,24,Mostly Cloudy,17.44
15/10/2020,Lâm Đồng,30,24,Mostly Cloudy,19.3
16/10/2020,Lâm Đồng,27,25,Mostly Cloudy,19.91
17/10/2020,Lâm Đồng,28,24,Mostly Cloudy,20.62
18/10/2020,Lâm Đồng,28,25,Mostly Cloudy,24.2
19/10/2020,Lâm Đồng,30,25,Mostly Cloudy,24.28
20/10/2020,Lâm Đồng,30,24,Mostly Cloudy,24.3
21/10/2020,Lâm Đồng,30,25,Mostly Cloudy,24.61
22/10/2020,Lâm Đồng,31,25,Mostly Cloudy,24.61
23/10/2020,Lâm Đồng,31,25,Mostly Cloudy,24.84
24/10/2020,Lâm Đồng,28,25,Mostly Cloudy,24.91
25/10/2020,Lâm Đồng,30,24,Mostly Cloudy,24.91
26/10/2020,Lâm Đồng,31,23,Mostly Cloudy,24.96
27/10/2020,Lâm Đồng,31,23,Mostly Cloudy,24.96
28/10/2020,Lâm Đồng,29,26,Mostly Cloudy,24.96
29/10/2020,Lâm Đồng,30,24,Mostly Cloudy,24.99
30/10/2020,Lâm Đồng,31,24,Mostly Cloudy,24.99
31/10/2020,Lâm Đồng,31,25,Mostly Cloudy,24.99
01/09/2020,Lâm Đồng,32,25,Mostly Cloudy,0.0
02/09/2020,Lâm Đồng,32,26,Mostly Cloudy,0.71
03/09/2020,Lâm Đồng,32,25,Mostly Cloudy,0.73
04/09/2020,Lâm Đồng,31,26,Mostly Cloudy,0.76
05/09/2020,Lâm Đồng,32,26,Mostly Cloudy,0.76
06/09/2020,Lâm Đồng,34,26,Mostly Cloudy,0.76
07/09/2020,Lâm Đồng,35,26,Mostly Cloudy,1.47
08/09/2020,Lâm Đồng,32,26,Mostly Cloudy,1.6
09/09/2020,Lâm Đồng,32,26,Mostly Cloudy,1.6
10/09/2020,Lâm Đồng,33,25,Mostly Cloudy,1.6
11/09/2020,Lâm Đồng,33,26,Mostly Cloudy,1.6
12/09/2020,Lâm Đồng,33,25,Mostly Cloudy,1.65
13/09/2020,Lâm Đồng,32,25,Mostly Cloudy,1.7
14/09/2020,Lâm Đồng,32,25,Mostly Cloudy,1.72
15/09/2020,Lâm Đồng,33,25,Mostly Cloudy,1.72
16/09/2020,Lâm Đồng,32,26,Mostly Cloudy,1.72
17/09/2020,Lâm Đồng,32,26,Mostly Cloudy,1.75
18/09/2020,Lâm Đồng,29,25,Mostly Cloudy,4.57
19/09/2020,Lâm Đồng,30,25,Mostly Cloudy,7.36
20/09/2020,Lâm Đồng,31,25,Mostly Cloudy,7.36
21/09/2020,Lâm Đồng,31,25,Mostly Cloudy,7.36
22/09/2020,Lâm Đồng,31,26,Mostly Cloudy,7.36
23/09/2020,Lâm Đồng,31,25,Mostly Cloudy,7.36
24/09/2020,Lâm Đồng,33,25,Mostly Cloudy,7.39
25/09/2020,Lâm Đồng,34,25,Mostly Cloudy,8.58
26/09/2020,Lâm Đồng,32,24,Mostly Cloudy,8.61
27/09/2020,Lâm Đồng,30,25,Mostly Cloudy,8.61
28/09/2020,Lâm Đồng,30,25,Mostly Cloudy,8.68
29/09/2020,Lâm Đồng,31,25,Mostly Cloudy,8.71
30/09/2020,Lâm Đồng,34,25,Mostly Cloudy,8.71
01/08/2020,Lâm Đồng,30,25,Cloudy,0.53
02/08/2020,Lâm Đồng,31,25,Cloudy,1.04
03/08/2020,Lâm Đồng,30,25,Cloudy,1.32
04/08/2020,Lâm Đồng,33,26,Cloudy,2.08
05/08/2020,Lâm Đồng,32,25,Cloudy,3.65
06/08/2020,Lâm Đồng,31,25,Cloudy,4.39
07/08/2020,Lâm Đồng,30,25,Cloudy,5.81
08/08/2020,Lâm Đồng,32,25,Cloudy,5.91
09/08/2020,Lâm Đồng,31,25,Cloudy,5.91
10/08/2020,Lâm Đồng,31,25,Cloudy,6.14
11/08/2020,Lâm Đồng,32,25,Cloudy,6.24
12/08/2020,Lâm Đồng,31,26,Cloudy,6.8
13/08/2020,Lâm Đồng,29,25,Cloudy,7.16
14/08/2020,Lâm Đồng,30,25,Cloudy,7.21
15/08/2020,Lâm Đồng,31,25,Cloudy,7.21
16/08/2020,Lâm Đồng,32,25,Cloudy,7.26
17/08/2020,Lâm Đồng,32,25,Cloudy,7.26
18/08/2020,Lâm Đồng,32,26,Cloudy,7.46
19/08/2020,Lâm Đồng,33,25,Cloudy,7.67
20/08/2020,Lâm Đồng,32,25,Cloudy,7.69
21/08/2020,Lâm Đồng,32,25,Cloudy,7.69
22/08/2020,Lâm Đồng,32,25,Cloudy,7.72
23/08/2020,Lâm Đồng,32,26,Cloudy,7.72
24/08/2020,Lâm Đồng,34,26,Cloudy,7.72
25/08/2020,Lâm Đồng,33,26,Cloudy,7.72
26/08/2020,Lâm Đồng,33,27,Cloudy,7.72
27/08/2020,Lâm Đồng,34,26,Cloudy,7.74
28/08/2020,Lâm Đồng,33,27,Cloudy,7.77
29/08/2020,Lâm Đồng,33,26,Cloudy,7.82
30/08/2020,Lâm Đồng,33,26,Cloudy,7.84
31/08/2020,Lâm Đồng,33,26,Cloudy,7.84
01/07/2020,Lâm Đồng,31,25,Mostly Cloudy,0.0
02/07/2020,Lâm Đồng,31,25,Mostly Cloudy,0.5
03/07/2020,Lâm Đồng,29,24,Mostly Cloudy,0.76
04/07/2020,Lâm Đồng,32,25,Mostly Cloudy,0.83
05/07/2020,Lâm Đồng,32,25,Mostly Cloudy,1.01
06/07/2020,Lâm Đồng,30,25,Mostly Cloudy,1.19
07/07/2020,Lâm Đồng,31,26,Mostly Cloudy,1.19
08/07/2020,Lâm Đồng,31,26,Mostly Cloudy,1.19
09/07/2020,Lâm Đồng,32,25,Mostly Cloudy,1.19
10/07/2020,Lâm Đồng,31,26,Mostly Cloudy,1.32
11/07/2020,Lâm Đồng,32,25,Mostly Cloudy,1.32
12/07/2020,Lâm Đồng,32,26,Mostly Cloudy,1.32
13/07/2020,Lâm Đồng,31,26,Mostly Cloudy,1.39
14/07/2020,Lâm Đồng,33,24,Mostly Cloudy,1.49
15/07/2020,Lâm Đồng,31,25,Mostly Cloudy,1.98
16/07/2020,Lâm Đồng,31,26,Mostly Cloudy,1.98
17/07/2020,Lâm Đồng,32,26,Mostly Cloudy,1.98
18/07/2020,Lâm Đồng,32,26,Mostly Cloudy,2.13
19/07/2020,Lâm Đồng,32,23,Mostly Cloudy,2.13
20/07/2020,Lâm Đồng,32,25,Mostly Cloudy,2.13
21/07/2020,Lâm Đồng,31,26,Mostly Cloudy,2.69
22/07/2020,Lâm Đồng,32,26,Mostly Cloudy,2.69
23/07/2020,Lâm Đồng,32,23,Mostly Cloudy,2.79
24/07/2020,Lâm Đồng,31,25,Mostly Cloudy,3.42
25/07/2020,Lâm Đồng,31,25,Mostly Cloudy,3.42
26/07/2020,Lâm Đồng,31,26,Mostly Cloudy,3.45
27/07/2020,Lâm Đồng,32,26,Mostly Cloudy,3.45
28/07/2020,Lâm Đồng,32,26,Mostly Cloudy,3.47
29/07/2020,Lâm Đồng,34,26,Mostly Cloudy,3.5
30/07/2020,Lâm Đồng,35,26,Mostly Cloudy,5.99
31/07/2020,Lâm Đồng,31,25,Mostly Cloudy,7.62
01/06/2020,Lâm Đồng,33,25,Mostly Cloudy,0.0
02/06/2020,Lâm Đồng,32,25,Mostly Cloudy,0.0
03/06/2020,Lâm Đồng,33,26,Mostly Cloudy,0.02
04/06/2020,Lâm Đồng,32,27,Mostly Cloudy,0.38
05/06/2020,Lâm Đồng,34,26,Mostly Cloudy,0.5
06/06/2020,Lâm Đồng,33,27,Mostly Cloudy,0.66
07/06/2020,Lâm Đồng,35,26,Mostly Cloudy,1.29
08/06/2020,Lâm Đồng,35,27,Mostly Cloudy,1.29
09/06/2020,Lâm Đồng,33,26,Mostly Cloudy,1.32
10/06/2020,Lâm Đồng,32,26,Mostly Cloudy,1.65
11/06/2020,Lâm Đồng,33,26,Mostly Cloudy,1.8
12/06/2020,Lâm Đồng,33,26,Mostly Cloudy,1.93
13/06/2020,Lâm Đồng,33,25,Mostly Cloudy,2.1
14/06/2020,Lâm Đồng,30,25,Mostly Cloudy,6.85
15/06/2020,Lâm Đồng,31,25,Mostly Cloudy,6.85
16/06/2020,Lâm Đồng,31,25,Mostly Cloudy,6.85
17/06/2020,Lâm Đồng,33,23,Mostly Cloudy,6.85
18/06/2020,Lâm Đồng,33,25,Mostly Cloudy,6.88
19/06/2020,Lâm Đồng,32,26,Mostly Cloudy,6.93
20/06/2020,Lâm Đồng,31,25,Mostly Cloudy,7.28
21/06/2020,Lâm Đồng,32,26,Mostly Cloudy,7.28
22/06/2020,Lâm Đồng,32,26,Mostly Cloudy,7.31
23/06/2020,Lâm Đồng,32,26,Mostly Cloudy,7.31
24/06/2020,Lâm Đồng,32,27,Mostly Cloudy,7.31
25/06/2020,Lâm Đồng,32,26,Mostly Cloudy,9.22
26/06/2020,Lâm Đồng,32,25,Mostly Cloudy,9.29
27/06/2020,Lâm Đồng,32,26,Mostly Cloudy,9.37
28/06/2020,Lâm Đồng,31,23,Mostly Cloudy,9.52
29/06/2020,Lâm Đồng,30,23,Mostly Cloudy,10.54
30/06/2020,Lâm Đồng,31,24,Mostly Cloudy,10.66
01/05/2020,Lâm Đồng,33,26,Mostly Cloudy,0.0
02/05/2020,Lâm Đồng,33,26,Mostly Cloudy,0.0
03/05/2020,Lâm Đồng,33,26,Mostly Cloudy,0.0
04/05/2020,Lâm Đồng,33,27,Mostly Cloudy,0.0
05/05/2020,Lâm Đồng,34,27,Mostly Cloudy,0.0
06/05/2020,Lâm Đồng,33,27,Mostly Cloudy,0.0
07/05/2020,Lâm Đồng,33,27,Mostly Cloudy,0.0
08/05/2020,Lâm Đồng,33,27,Mostly Cloudy,0.17
09/05/2020,Lâm Đồng,34,28,Mostly Cloudy,0.17
10/05/2020,Lâm Đồng,33,27,Mostly Cloudy,0.17
11/05/2020,Lâm Đồng,33,27,Mostly Cloudy,0.17
12/05/2020,Lâm Đồng,35,27,Mostly Cloudy,0.17
13/05/2020,Lâm Đồng,35,27,Mostly Cloudy,0.3
14/05/2020,Lâm Đồng,33,28,Mostly Cloudy,1.57
15/05/2020,Lâm Đồng,35,27,Mostly Cloudy,1.6
16/05/2020,Lâm Đồng,33,26,Mostly Cloudy,1.77
17/05/2020,Lâm Đồng,33,27,Mostly Cloudy,1.77
18/05/2020,Lâm Đồng,33,28,Mostly Cloudy,1.77
19/05/2020,Lâm Đồng,33,28,Mostly Cloudy,1.77
20/05/2020,Lâm Đồng,33,28,Mostly Cloudy,2.0
21/05/2020,Lâm Đồng,35,27,Mostly Cloudy,2.0
22/05/2020,Lâm Đồng,35,28,Mostly Cloudy,2.0
23/05/2020,Lâm Đồng,32,26,Mostly Cloudy,3.3
24/05/2020,Lâm Đồng,34,27,Mostly Cloudy,3.3
25/05/2020,Lâm Đồng,33,27,Mostly Cloudy,3.3
26/05/2020,Lâm Đồng,35,27,Mostly Cloudy,3.3
27/05/2020,Lâm Đồng,35,28,Mostly Cloudy,3.32
28/05/2020,Lâm Đồng,33,25,Mostly Cloudy,3.45
29/05/2020,Lâm Đồng,33,27,Mostly Cloudy,3.45
30/05/2020,Lâm Đồng,33,27,Mostly Cloudy,3.45
31/05/2020,Lâm Đồng,33,26,Mostly Cloudy,3.5
01/04/2020,Lâm Đồng,32,26,Mostly Cloudy,0.0
02/04/2020,Lâm Đồng,32,25,Mostly Cloudy,0.0
03/04/2020,Lâm Đồng,33,25,Mostly Cloudy,0.02
04/04/2020,Lâm Đồng,32,26,Mostly Cloudy,0.02
05/04/2020,Lâm Đồng,33,26,Mostly Cloudy,0.02
06/04/2020,Lâm Đồng,32,26,Mostly Cloudy,0.02
07/04/2020,Lâm Đồng,32,25,Mostly Cloudy,0.53
08/04/2020,Lâm Đồng,31,26,Mostly Cloudy,1.06
09/04/2020,Lâm Đồng,31,25,Mostly Cloudy,3.02
10/04/2020,Lâm Đồng,31,26,Mostly Cloudy,3.2
11/04/2020,Lâm Đồng,31,26,Mostly Cloudy,3.22
12/04/2020,Lâm Đồng,31,26,Mostly Cloudy,3.7
13/04/2020,Lâm Đồng,31,26,Mostly Cloudy,3.7
14/04/2020,Lâm Đồng,32,26,Mostly Cloudy,3.7
15/04/2020,Lâm Đồng,32,26,Mostly Cloudy,3.7
16/04/2020,Lâm Đồng,32,26,Mostly Cloudy,3.7
17/04/2020,Lâm Đồng,32,26,Mostly Cloudy,3.7
18/04/2020,Lâm Đồng,32,26,Mostly Cloudy,3.7
19/04/2020,Lâm Đồng,33,26,Mostly Cloudy,3.7
20/04/2020,Lâm Đồng,33,26,Mostly Cloudy,3.7
21/04/2020,Lâm Đồng,33,26,Mostly Cloudy,3.7
22/04/2020,Lâm Đồng,33,26,Mostly Cloudy,3.7
23/04/2020,Lâm Đồng,33,27,Mostly Cloudy,3.75
24/04/2020,Lâm Đồng,33,27,Mostly Cloudy,3.75
25/04/2020,Lâm Đồng,34,27,Mostly Cloudy,3.75
26/04/2020,Lâm Đồng,34,27,Mostly Cloudy,3.75
27/04/2020,Lâm Đồng,35,26,Mostly Cloudy,3.75
28/04/2020,Lâm Đồng,34,26,Mostly Cloudy,3.75
29/04/2020,Lâm Đồng,34,26,Mostly Cloudy,3.75
30/04/2020,Lâm Đồng,33,27,Mostly Cloudy,3.75
01/03/2020,Lâm Đồng,31,24,Mostly Cloudy,0.0
02/03/2020,Lâm Đồng,32,25,Mostly Cloudy,0.0
03/03/2020,Lâm Đồng,31,25,Mostly Cloudy,0.0
04/03/2020,Lâm Đồng,31,25,Mostly Cloudy,0.0
05/03/2020,Lâm Đồng,31,25,Mostly Cloudy,0.0
06/03/2020,Lâm Đồng,31,25,Mostly Cloudy,0.0
07/03/2020,Lâm Đồng,31,24,Mostly Cloudy,0.0
08/03/2020,Lâm Đồng,31,25,Mostly Cloudy,0.0
09/03/2020,Lâm Đồng,31,25,Mostly Cloudy,0.0
10/03/2020,Lâm Đồng,31,26,Mostly Cloudy,0.0
11/03/2020,Lâm Đồng,31,26,Mostly Cloudy,0.0
12/03/2020,Lâm Đồng,32,25,Mostly Cloudy,0.0
13/03/2020,Lâm Đồng,32,25,Mostly Cloudy,0.0
14/03/2020,Lâm Đồng,31,25,Mostly Cloudy,0.0
15/03/2020,Lâm Đồng,32,25,Mostly Cloudy,0.0
16/03/2020,Lâm Đồng,32,25,Mostly Cloudy,0.0
