,article_link,headline,posted_at,is_sarcastic
1292,https://babylonbee.com/news/trump-shares-babylon-bee-article-thousands-accept-jesus-into-their-hearts,"Trump Shares Babylon Bee Article, Thousands Accept Jesus Into Their Hearts","October 16th, 2020",1
1293,https://babylonbee.com/news/biden-takes-town-hall-question-from-undecided-voter-henry-oclintonohan,Biden Takes Town Hall Question From Undecided Irish-American Voter Henry O'Clintonhan,"October 16th, 2020",1
1294,https://babylonbee.com/news/town-hall-disaster-as-trump-kisses-every-member-of-audience,Town Hall Disaster As Trump Responds To Every Question With Passionate Kiss,"October 16th, 2020",1
1295,https://babylonbee.com/news/babylon-mom-how-this-momboss-almost-breaks-even-with-essential-oils,Babylon Mom: How This #MomBoss Almost Breaks Even With Essential Oils!,"October 16th, 2020",1
1296,https://babylonbee.com/news/biden-suggests-stopping-criminals-by-making-them-slip-on-banana-peels,Biden Suggests Stopping Criminals By Making Them Slip On Banana Peels,"October 16th, 2020",1
1297,https://babylonbee.com/news/facebook-bans-babylon-bee-for-being-too-accurate,Facebook Bans The Babylon Bee For Being Too Accurate,"October 15th, 2020",1
1298,https://babylonbee.com/news/twitter-shuts-down-entire-network-to-slow-spread-of-negative-biden-news,Twitter Shuts Down Entire Network To Slow Spread Of Negative Biden News,"October 15th, 2020",1
1299,https://babylonbee.com/news/mark-zuckerberg-jumps-out-of-mans-shower-to-tell-him-the-story-hes-reading-is-fake-news,Mark Zuckerberg Pops Out Of Man's Shower To Warn Him The Story He's Reading Is Fake News,"October 15th, 2020",1
1300,https://babylonbee.com/news/trump-attempts-to-catch-hunter-biden-by-laying-traps-baited-with-cocaine,Trump Attempts To Catch Hunter Biden In Trap Labeled 'Free Crack',"October 15th, 2020",1
1301,https://babylonbee.com/news/big-tech-counters-election-interference-with-their-own-election-interference,Big Tech Fights Election Interference By Interfering In Election,"October 15th, 2020",1
1302,https://babylonbee.com/news/you-should-absolutely-not-read-the-disgusting-totally-false-story-about-joe-bidens-son-that-were-linking-in-this-article,"You Should Absolutely NOT Read The Disgusting, Totally False Story About Joe Biden's Son That We've Linked To In This Article","October 15th, 2020",1
1303,https://babylonbee.com/news/senator-hirono-demands-acb-be-weighed-against-a-duck-to-see-if-she-is-a-witch,Senator Hirono Demands ACB Be Weighed Against A Duck To See If She Is A Witch,"October 14th, 2020",1
1304,https://babylonbee.com/news/man-forced-to-resign-as-patriarch-after-failing-to-bring-all-groceries-inside-in-one-trip,Man Forced To Resign As Patriarch After Failing To Bring All Groceries Inside In One Trip,"October 14th, 2020",1
1305,https://babylonbee.com/news/new-streaming-service-for-liberals-just-has-harry-potter-and-the-handmaids-tale,New Streaming Service For Liberals Just Has 'Harry Potter' And 'The Handmaid's Tale',"October 14th, 2020",1
1306,https://babylonbee.com/news/amazons-new-lord-of-the-rings-series-to-include-transgender-elf-in-wheelchair,Amazon's New Lord Of The Rings Series To Include Bisexual Transgender Elf In Wheelchair,"October 14th, 2020",1
1307,https://babylonbee.com/news/merriam-webster-adds-potentially-offensive-to-every-definition-just-to-be-safe,Merriam-Webster Adds 'Potentially Offensive' To Every Definition Just To Be Safe,"October 14th, 2020",1
1308,https://babylonbee.com/news/dems-invite-child-actor-dressed-as-tiny-tim-to-hearing-to-ask-acb-why-she-wants-to-take-away-his-healthcare,Dems Invite Kid Dressed As Street Orphan To Ask ACB Why She Is Taking Away His Healthcare,"October 14th, 2020",1
1309,https://babylonbee.com/news/la-lakers-to-hold-victory-parade-in-hometown-of-beijing,L.A. Lakers Hold Victory Parade In Beijing,"October 14th, 2020",1
1310,https://babylonbee.com/news/ominous-signs-biden-spotted-fitting-as-many-judges-as-he-can-into-a-phone-booth,Ominous Sign: Biden Spotted Fitting As Many Judges As He Can Into A Phone Booth,"October 13th, 2020",1
1311,https://babylonbee.com/news/ben-shapiro-parts-colorado-river-while-leading-exodus-of-californians-fleeing-gavin-newsom,Ben Shapiro Parts Colorado River While Leading Exodus From California,"October 13th, 2020",1
1312,https://babylonbee.com/news/winning-voting-machines-will-now-ask-if-a-celebrity-told-you-to-vote-and-automatically-discard-your-ballot,Improved Voting Machine Will Ask If A Celebrity Told You To Vote So It Can Immediately Discard Your Ballot,"October 13th, 2020",1
1313,https://babylonbee.com/news/dems-criticize-acb-for-constantly-interrupting-their-campaign-speeches,Dems Criticize ACB For Constantly Interrupting Their Campaign Speeches,"October 13th, 2020",1
1314,https://babylonbee.com/news/acb-calmly-answers-questions-while-typing-up-appellate-court-decision-and-cooking-dinner-for-9,ACB Calmly Answers Questions While Typing Up Appellate Court Decision And Cooking Dinner For 9,"October 13th, 2020",1
1315,https://babylonbee.com/news/horrifying-new-haunted-house-just-full-of-regular-people-not-wearing-masks,Horrifying New Haunted House Just Full Of Regular People Not Wearing Masks,"October 13th, 2020",1
1316,https://babylonbee.com/news/9-easy-ways-you-can-pretend-to-be-spiritual-at-your-small-group,9 Easy Ways You Can Pretend To Be Spiritual At Your Small Group,"October 12th, 2020",1
1317,https://babylonbee.com/news/pro-life-evangelical-group-endorses-moloch,Pro-Life Evangelical Group Endorses Moloch,"October 12th, 2020",1
1318,https://babylonbee.com/news/liberal-groom-says-he-wont-reveal-position-on-adultery,Democrat Proposing To His Girlfriend Says He Won't Reveal Position On Adultery Until After The Wedding,"October 12th, 2020",1
1319,https://babylonbee.com/news/biden-proposes-mask-that-will-cover-all-the-continental-us,Biden Proposes Mask That Will Cover The Entire Continental U.S.,"October 12th, 2020",1
1320,https://babylonbee.com/news/la-mayor-finally-allows-large-religious-gathering,L.A. Mayor Allows Large Religious Gathering Outside Staples Center,"October 12th, 2020",1
1321,https://babylonbee.com/news/democrats-hiss-in-terror-as-acb-pulls-out-crucifix,Democrats Hiss In Terror As ACB Pulls Out Crucifix,"October 12th, 2020",1
1322,https://babylonbee.com/news/babylon-mom-how-i-found-more-me-time-after-cps-got-involved,Babylon Mom: How I Found More 'Me Time' After CPS Got Involved,"October 10th, 2020",1
1323,https://babylonbee.com/news/biden-says-he-wont-reveal-position-on-abolishing-constitution-and-implementing-a-communist-regime-until-after-hes-elected,Biden: 'I Won't Reveal Whether I Plan On Abolishing The Constitution And Establishing A Glorious Communist Utopia Until After I'm Elected',"October 10th, 2020",1
1324,https://babylonbee.com/news/debate-commission-invites-respected-centrist-nancy-pelosi-to-moderate-next-debate,Debate Commission Invites Respected Centrist Nancy Pelosi To Moderate Next Debate,"October 10th, 2020",1
1325,https://babylonbee.com/news/man-slowly-eats-bag-of-cheetos-all-day-so-he-wont-have-to-wear-a-mask,Man Slowly Eats Bag Of Cheetos All Day So He Won't Have To Wear A Mask,"October 10th, 2020",1
1326,https://babylonbee.com/news/animation-trump-supporter-changes-mind-after-pres-gets-covid,Animation: Trump Supporter Changes Mind After Pres Gets COVID,"October 9th, 2020",1
1327,https://babylonbee.com/news/teachers-unions-promise-school-will-resume-as-soon-as-they-are-done-campaigning-for-biden,Teachers Unions Promise School Will Resume As Soon As The Teachers Are Done Campaigning For Biden,"October 9th, 2020",1
1328,https://babylonbee.com/news/trump-and-biden-come-to-terms-on-new-debate-arrangement-two-cans-and-a-string,Trump And Biden Agree To A Socially Distanced Debate Using Soup Can Telephones,"October 9th, 2020",1
1329,https://babylonbee.com/news/biden-insists-he-wont-reveal-his-position-on-hair-sniffing-until-after-election,Biden Insists He Won't Reveal His Position On Hair-Sniffing Until After Election,"October 9th, 2020",1
1330,https://babylonbee.com/news/yelp-hires-people-with-megaphones-to-follow-people-around-and-call-them-racists,Yelp Hires Workers With Megaphones To Follow People Around And Call Them Racists,"October 9th, 2020",1
1331,https://babylonbee.com/news/biden-says-well-know-the-position-on-court-packing-when-he-dies-and-kamala-is-president,Biden Says His Position On Court Packing Is In His Last Will To Be Opened After His Death,"October 9th, 2020",1
1332,https://babylonbee.com/news/kamala-harris-accuses-silica-gel-packet-of-mansplaining,Kamala Harris Bravely Defies Mansplaining 'Do Not Eat' Warning On Silica Gel Packet,"October 9th, 2020",1
1333,https://babylonbee.com/news/zuckerberg-emerges-from-under-guys-bed-to-ask-him-if-he-knows-how-to-vote-yet,Mark Zuckerberg Emerges From Under Man's Bed To Ask Him If He Knows How To Vote Yet,"October 8th, 2020",1
1334,https://babylonbee.com/news/church-guitarist-finally-has-excuse-to-play-eruption-during-sunday-service,Church Guitarist Finally Has Excuse To Play 'Eruption' During Sunday Service,"October 8th, 2020",1
1335,https://babylonbee.com/news/kamala-harris-pulls-fire-alarm-when-asked-about-packing-the-supreme-court,Kamala Harris Pulls Fire Alarm When Asked About Packing The Supreme Court,"October 8th, 2020",1
1336,https://babylonbee.com/news/trump-stuffs-coronavirus-and-puts-it-on-wall,Trump Stuffs Coronavirus And Mounts It On His Wall,"October 8th, 2020",1
1337,https://babylonbee.com/news/excuse-me-maam-but-i-disagree-with-your-positions-says-pence-in-sudden-outburst,"'Excuse Me, Ma'am, But I Disagree With Your Positions,' Says Pence In Sudden Outburst","October 8th, 2020",1
1338,https://babylonbee.com/news/housefly-that-landed-on-mike-pence-during-debate-recruited-by-antifa,Fly That Landed On Mike Pence During Debate Revealed To Be Member Of Antifa,"October 8th, 2020",1
1339,https://babylonbee.com/news/joe-biden-congratulates-michelle-obama-on-debate-performance,Joe Biden Congratulates Michelle Obama On Debate Performance,"October 8th, 2020",1
1340,https://babylonbee.com/news/kamala-harriss-ratings-plummet-as-people-realize-theyd-have-to-listen-to-her-voice-for-next-4-years,Kamala Harris's Ratings Plummet As People Realize They'd Have To Listen To Her Voice For Next 4 Years,"October 7th, 2020",1
1341,https://babylonbee.com/news/biden-angered-to-see-kamala-harris-in-debate-why-isnt-she-stocking-the-grocery-shelves,Biden Confused By Woman Of Color On TV Who Isn’t Stocking Grocery Shelves,"October 7th, 2020",1
1342,https://babylonbee.com/news/vp-debate-crowd-goes-wild-as-trump-emerges-with-a-steel-chair,VP Debate Crowd Goes Wild As Trump Emerges With A Steel Chair,"October 7th, 2020",1
1343,https://babylonbee.com/news/facebook-will-now-add-warnings-to-any-posts-expressing-hope-or-optimism,Facebook Announces It Will Now Add Warnings To Any Posts Expressing Hope During The Pandemic,"October 7th, 2020",1
1344,https://babylonbee.com/news/counter-cultural-rebel-believes-everything-athletes-reporters-actors-ceos-believe,"Man Who Agrees With The Media, Universities, Corporations, And Hollywood Thinks He's Part Of The Resistance","October 7th, 2020",1
1345,https://babylonbee.com/news/california-mandates-all-food-must-be-consumed-through-iv-to-ensure-masks-are-never-removed,California Mandates All Food Must Be Consumed Through IV To Ensure Masks Are Never Removed,"October 7th, 2020",1
1346,https://babylonbee.com/news/man-who-believes-hes-on-the-right-side-of-history-currently-rounding-up-the-jews,Man Who Believes He's On The Right Side Of History Announces Crackdown On The Jews,"October 7th, 2020",1
1347,https://babylonbee.com/news/biden-even-more-determined-to-not-get-covid-after-finding-out-he-could-lose-sense-of-smell,Biden Even More Determined To Not Get COVID After Finding Out He Could Lose Sense Of Smell,"October 7th, 2020",1
1348,https://babylonbee.com/news/nero-surprised-to-learn-all-he-had-to-do-to-stop-christians-from-gathering-was-declare-a-pandemic,Nero Surprised To Learn That All He Had To Do To Stop Christians From Gathering Was Declare A Pandemic,"October 7th, 2020",1
1349,https://babylonbee.com/news/psst-hey-australia-we-always-liked-you-better-than-those-dumb-americans,"Psst... G'Day, Australia! Just Wanted To Let You Know That We Always Liked You Better Than Those Dumb Americans","October 7th, 2020",1
1350,https://babylonbee.com/news/babylon-mom-be-present-not-sober,"Babylon Mom: Be Present, Not Sober","October 6th, 2020",1
1351,https://babylonbee.com/news/trump-injects-self-with-ebola-so-he-can-defeat-that-next,Trump Injects Self With Ebola So He Can Defeat That Next,"October 6th, 2020",1
1352,https://babylonbee.com/news/california-leads-nation-by-becoming-first-state-to-mandate-full-body-masks,Progressive California Leads Nation By Becoming First State To Mandate Full-Body Masks,"October 6th, 2020",1
1353,https://babylonbee.com/news/sissie-biden-still-wears-mask-as-hes-afraid-of-getting-sick-unlike-smart-strong-president,Sissy Biden Still Wears Mask As He's Afraid Of Getting Sick Unlike Smart Strong President,"October 6th, 2020",1
1354,https://babylonbee.com/news/pope-francis-declares-that-the-catholic-church-will-no-longer-accept-donations-earned-via-capitalism,Pope Francis Declares That The Catholic Church Will No Longer Accept Donations Earned Via Capitalism,"October 6th, 2020",1
1355,https://babylonbee.com/news/biden-campaign-rally-crashes-after-trying-to-load-too-many-npcs,Biden Campaign Rally Crashes After Trying To Load Too Many NPCs,"October 6th, 2020",1
1356,https://babylonbee.com/news/woman-immediately-healed-after-touching-hem-of-trumps-suit-jacket,Woman Immediately Healed After Touching Hem Of Trump's Suit Jacket,"October 6th, 2020",1
1357,https://babylonbee.com/news/media-criticizes-trump-for-downplaying-virus-threat-by-not-dying,Media Criticizes Trump For Downplaying Virus Threat By Not Dying,"October 6th, 2020",1
1358,https://babylonbee.com/news/unlimited-power-cries-trump-after-absorbing-covid-attack,'Unlimited Power!' Cries Trump After Absorbing COVID Attack,"October 5th, 2020",1
1359,https://babylonbee.com/news/donald-the-orange-returns-triumphantly-as-donald-the-white,Donald The Orange Returns Triumphantly As Donald The White,"October 5th, 2020",1
1360,https://babylonbee.com/news/wife-not-hungry-will-just-eat-your-entire-meal-when-it-comes,"Wife Not Hungry, Will Just Eat Your Entire Meal When It Comes","October 5th, 2020",1
1361,https://babylonbee.com/news/even-introverts-kinda-starting-to-miss-church-greeting-times,Even Introverts Kinda Starting To Miss Church Greeting Times,"October 5th, 2020",1
1362,https://babylonbee.com/news/trump-briefly-leaves-hospital-to-wave-to-supporters-from-f-22-raptor,Trump Briefly Leaves Hospital To Wave To Supporters From F-22 Raptor,"October 5th, 2020",1
1363,https://babylonbee.com/news/trumps-hospital-room-flooded-with-get-dead-soon-cards-from-democrats,Trump’s Hospital Room Flooded With 'Get Dead Soon' Cards From Democrats,"October 5th, 2020",1
